t00,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,EmailEff,TextEff,MailEff
0.016357440305500095,0.026467982,0.01258608,0.034038599265253384,0.015658504,0.092438802,0.1179190172318317,0.029090502252870406,0.037206753517551164,0.035077296,0.026248239953332527,0.05458566,0.003082824,0.020947831,0.023317462281003204,0.011414737438338953,0.090795681,0.089429123,0.071397706,0.070594457,0.081208314,0.002652791,0.030105056640575306,0.00737914,76.04831611662266,37.21787179773298,44.77502419148565
0.073529391,0.002489025,0.034249951017895165,0.016190015037139537,0.017005932703052028,0.023043613346549165,0.076061507,0.017900845106909546,0.061034206,0.016651619127699496,0.030744706013354633,0.008460636,0.043559627,0.019136445286814487,0.023126916268157046,0.003866011,0.060372085070142106,0.069234088,0.052266338,0.057377899,0.056653611265735655,0.074770589,0.10314073455137038,0.059134209,63.82120007368451,68.39039846986127,64.76999427
0.052031568,0.043578058,0.045899384924225885,0.002945823,0.051928242,0.024238113675265963,0.055060358,0.012439012343072979,0.015516780849606905,0.025246469463430513,0.017932029161944356,0.021431523347888035,0.006929291,0.052581775,0.030727960304694192,0.049380886507024095,0.028148364828153357,0.034316634,0.060207773,0.078712257,0.037404464974711775,0.072087341,0.11101740810603504,0.070238482,66.57428028741077,49.89380163934808,32.10638038629233
0.022690131111954125,0.037592104912569514,0.067813603,0.013254834286294082,0.01667913,0.097973258,0.10858897242373883,0.011626105620600327,0.017322686986594678,0.034984179881961903,0.066107792,0.044909131,0.022223638617727515,0.058134352631029555,0.054728154424944234,0.006751185,0.045641181,0.015113029384540188,0.055069064905406744,0.031155726122134277,0.047770784,0.059786449930894596,0.033585286,0.030499218,13.141790218129586,46.353429897563366,70.40171136660595
0.022495197,0.008278679,0.027045142122594085,0.013935199750208082,0.032273113,0.072377946,0.07990209,0.090244834,0.027420589524265293,0.07434522,0.049513689418485565,0.036820368,0.087494716,0.044374328,0.033369906363482464,0.030068372,0.066908455,0.005048972,0.020006912442073622,0.002627845,0.051177990145002066,0.070829673,0.014132930125443047,0.039307832,31.576896069447585,53.643898995575626,24.365520597235587
0.095643539,0.070510821,0.066697371,0.042981536,0.066681017,0.015689038598399516,0.051115802,0.047839023,0.054444923,0.007822483,0.067219696,0.018355174,0.019021415,0.021064094384283288,0.04617708,0.010399874478440993,0.020476509076114327,0.041692839,0.013559348354704934,0.067284084,0.032791427168442404,0.026903193979161903,0.026489744,0.069139965,84.97457796910314,37.412238502855885,20.988266763170863
0.051641892522530694,0.013714087468091317,0.011808643559120154,0.015166403740986881,0.012677168258204825,0.058665934,0.078320809,0.11163559352808426,0.052153473495507564,0.018788294992506446,0.030839672298459013,0.066436014,0.059068977,0.019118435210365582,0.021718138799885215,0.043749398,0.07058751,0.012471113586292349,0.056678073,0.046948473889033795,0.049934455236935855,0.016507902370731787,0.029428331454159358,0.051941204573987286,69.66581590005458,57.71478870883763,87.77542087973617
0.016933634,0.04264779,0.10780570501752822,0.046683779,0.064159423,0.060735042209568116,0.042022893,0.061229705,0.039819344092199414,0.005508518,0.011451584076615517,0.008848107,0.013753925,0.0093471,0.054075251,0.080350752,0.040351748852797624,0.10746836966706327,0.043067852,0.022175401614325182,0.049840925,0.059794762941745815,0.001408766,0.010519621154148982,67.73467553120469,56.78143527466334,84.65868107798028
0.04946514,0.014401749869757752,0.060147044,0.046900246291020235,0.027017198,0.096585943,0.047077568044647335,0.045477374,0.10049226739028634,0.046012875437538125,0.031600711,0.022521395384615773,0.022123167037614366,0.020643171282235452,0.004310299,0.023106742649407923,0.033245256,0.035638594,0.03176128,0.045943093,0.061738396688651734,0.054439502440005484,0.029590773186540437,0.049760214,51.598398258931994,66.95207174975212,67.59765092688123
0.025823037,0.083557406,0.11545822020002422,0.086724147,0.061457642,0.011793561854251894,0.058692374,0.038077627,0.042744395,0.043935909,0.010843688004839569,0.017160515794157165,0.016445561944989872,0.017685171589314545,0.0339073,0.022111038139886373,0.017937880166573363,0.003271465,0.089488571,0.038959168138673984,0.082674135,0.033243681,0.038247916,0.009759589,17.616059101712693,50.313103587590035,30.613494498825155
0.005601726,0.020417412305215616,0.004534094,0.095980419,0.073782253,0.022627350844119654,0.011960297051347726,0.034949904,0.085773535,0.028951511,0.047250038798829434,0.05159312,0.043562954305846384,0.05173684,0.022547129709718835,0.043628436,0.069903668,0.035828722,0.027937240464480376,0.014356942390011965,0.026714506790045122,0.046558721,0.055589200773887584,0.078213979,85.31830076390202,24.762180729059363,56.405189872436665
0.010301009798421652,0.009629203,0.034174470204215095,0.041760663,0.094227321,0.043412679640527016,0.088224067,0.054504012,0.065853795,0.088566507,0.065911342,0.020496982851270815,0.037028104,0.027063613519783872,0.034451959,0.035014887,0.01541815,0.045233461,0.027920841,0.073261958,0.013910139043527099,0.045979503,0.013178052429638175,0.014477279484461321,26.309686067629872,28.291491753796727,24.05510685487139
0.006826229,0.003044357,0.003715125,0.060589412,0.006321335,0.007149663,0.021331026657365543,0.043162728,0.056395345037351954,0.036448382,0.049365005,0.001840137,0.057206216,0.024896089056402056,0.075229528,0.10231974656528268,0.044589253,0.10389050777225006,0.045829432,0.064597157,0.035230061,0.048038013,0.06570529,0.036279963,52.58494682028856,51.358037133005155,59.94530889674721
0.033019677494384315,0.030472753705465386,0.099549311,0.011141252,0.031532626347057634,0.046536024,0.036962443,0.030573414,0.033888361,0.057022881,0.016403137,0.051339404,0.067745741,0.043282008202935957,0.023071686550202825,0.094673876,0.036495743,0.080831211,0.046719938,0.012375749016331495,0.045919023,0.017394405,0.016991737,0.036057597,44.932125031040776,33.372896776644744,33.55924464986652
0.05465107,0.04143756,0.079288126,0.006725722,0.008897942,0.083415791,0.052970062383931475,0.013298083208079816,0.067220312,0.018370569744862203,0.015721987,0.031421886,0.027930868748353776,0.022514071881617508,0.011414704287700424,0.058741689,0.027056626593873336,0.0874319,0.029119713663085536,0.058549956,0.082745279,0.052760733436690216,0.038681395,0.029633953,77.82366102,60.79968419203142,37.07581068579159
0.068894396,0.000314197,0.082231969,0.025083695632413503,0.048048834,0.015613896242446378,0.005842306,0.039185018564406295,0.042926114,0.021280001016376966,0.098950079,0.030504199,0.038189924,0.046697356,0.032459889,0.070298498,0.080343988,0.067890448,0.051756436,0.059919265,0.042157757,0.00332239,0.016955354105326777,0.011133988850079405,71.10039804078438,24.50371529478838,57.92125747780736
0.059461495,0.018762311,0.049314275,0.003725708,0.043675646,0.04126213,0.08413006,0.000964273,0.083508232,0.013742385989873445,0.005368094,0.04704152,0.03518288,0.032369796742776964,0.035908528843967724,0.053513648,0.091530315,0.043917007217366584,0.050174704,0.091654804,0.00312018,0.012882570323081759,0.040941697,0.05784774,48.95733364,59.60118243161582,82.28281932273761
0.017200312696811597,0.039592926003579845,0.056088989727904964,0.039470496161615784,0.046439458,0.062976407,0.053865366,0.023031531943979857,0.047402307,0.040149186907522734,0.014379549274641811,0.047946321,0.003694161,0.02697465,0.021646858,0.025649265,0.042455661,0.096236035,0.051631498,0.060435918,0.057591437,0.031950223,0.061173123,0.032018318969387685,85.85931796,55.04963310848135,29.418465536918987
0.024201376,0.022876407827851216,0.00115293,0.00233587,0.034841865,0.045006087977296626,0.02024682,0.032733698988443236,0.058767043,0.026422053378720396,0.036401892,0.015316624719058583,0.084845895,0.027570060969596157,0.037155744,0.055752196,0.1029248934146628,0.062113279,0.05201308,0.048667639,0.042168546653487224,0.024998232239018914,0.081080527,0.060407238,11.466726005051804,33.64758168733445,35.29803623867444
0.014752700322139272,0.045282089,0.023425416749006004,0.051835900972957934,0.018389989881719103,0.027328281731509623,0.062261962,0.017222682363580186,0.072520873,0.024683657,0.018220169,0.036854550894283494,0.008104134,0.075730253,0.056576646,0.053677570973914165,0.017092710627244906,0.041882114502453736,0.035917904,0.061261307,0.036020409,0.062395063,0.074489802,0.064073811,28.89602439820994,9.989100028465762,17.59119741687684
0.011544083,0.017629175482541646,0.032741028663006565,0.043484153324019476,0.05261813,0.082909763,0.076522989,0.043134271,0.003394433,0.040194191946896614,0.031294228981137234,0.011086362407332148,0.041169953535411155,0.007631051,0.008323341,0.076698983,0.11631969671221586,0.090452496,0.001566182,0.04615556,0.043109693,0.065103315,0.043552787,0.013364131376380066,84.26758366896713,20.356963398607242,32.23268557017633
0.016704305,0.016219815251154495,0.017169234513851113,0.063938491,0.043480006,0.048384491,0.07469613,0.012139771984377108,0.024341014231472665,0.052101386,0.043612785000777435,0.029470982,0.0564191,0.055545302,0.024006950292534173,0.017265833,0.09452228,0.08723448,0.039922876,0.07194164,0.062940204,0.022915165,0.007895704,0.017132053,40.06808465945448,60.448181809312366,55.58934498733269
0.012184249147323703,0.034125397865395916,0.071680241,0.013092868162118819,0.003730056,0.046550554168060136,0.010343372586986125,0.051074567,0.078917147,0.060228704,0.087511649,0.023317797,0.068843986,0.063619828,0.031311518,0.025559903,0.035989765,0.049228055,0.039281024,0.084176154,0.039840162,0.027563774966343813,0.015912568,0.025916657904648484,43.48524047546328,80.98626765047764,92.33409251419174
0.03849082,0.003248906,0.015414823051660288,0.026014313731622073,0.024270236012995834,0.030625416,0.083813546,0.005869965,0.10025288988743306,0.025924943093661397,0.069452568,0.077223596,0.004345066,0.05416984,0.011072388,0.006716465,0.026138511558187756,0.065091945,0.10570361440310545,0.058892113,0.11416027318256176,0.014247839935996341,0.025801363911548914,0.013058558,83.87899853552935,31.961786696016862,75.55072852717261
0.016987234591280827,0.026952229255000952,0.036478081,0.027529288382388887,0.003928076,0.004130212,0.044138034429365314,0.037157385414862305,0.044623204,0.017206635677357852,0.012602147798243877,0.087017726,0.053047483371263755,0.045618577,0.025739302,0.025040502711046676,0.062365558,0.049498294,0.073438317,0.037525831559192965,0.070569924,0.025691103,0.073897927,0.098816927,19.91619009466394,39.678410154380664,46.56831985659346
0.045226071,0.069456334,0.071815798,0.007260585,0.036530271,0.075010766,0.000352096,0.021454719,0.002885648,0.11683372213376111,0.020320571,0.018989071253823875,0.000581341,0.020084909831814334,0.01867266,0.011386904892998814,0.055200659,0.029158354872751046,0.054084338,0.087087433,0.023790138,0.054695886,0.071472524,0.087649199,81.03147676598803,66.87606050565499,74.06358391012216
0.035231724023954546,0.090344481,0.013453794057427412,0.067767348,0.028266717,0.050018641795213196,0.016626092202228278,0.028333772721279526,0.032452195778137384,0.018808031,0.042341170297480045,0.016690990677571068,0.00972499,0.063290167,0.020814947,0.001190902,0.012154858216420872,0.015360421433356678,0.031937525,0.081224702,0.023098089174005815,0.10477614198320565,0.10609980940003001,0.089992487,12.793688033491566,57.34655750466046,53.767438142704606
0.021217527673087575,0.051903016,0.050076195409520206,0.067694113,0.046334708,0.026831936077069407,0.041269334274260286,0.050318035,0.052516840538408625,0.035836426,0.005969686,0.041629694176124214,0.021969891210194634,0.045012165,0.013179553129909972,0.035195605,0.062082729,0.047809236,0.10109580330347528,0.031123759109818055,0.037923254212493505,0.062681292,0.041766696,0.008562503,75.34170708229249,38.30841286768951,61.69331328738272
0.012342745771551146,0.037262804215139826,0.021318704403298167,0.005328608,0.009332503,0.011868927919314183,0.038896303,0.041855431,0.064874598,0.022065243421736918,0.000150784,0.064928457,0.062128964,0.002736185,0.05845835,0.040788547868016146,0.046366196469683506,0.028294602,0.067667391,0.10542264341121832,0.056523445,0.077501506,0.053246333,0.070640727,27.285737411450306,81.97800588472977,50.30915591
0.048055646,0.037781567369932614,0.061150803444463664,0.048824120772383246,0.027196860386512957,0.037906248,0.025275937371860253,0.024972642713915052,0.013441091623278513,0.013217264989328388,0.021010371398129352,0.018926717918564616,0.012271093730791969,0.00607105,0.023798023891367148,0.044476363231335386,0.013037687382085984,0.026134964,0.086077217,0.020848273,0.09027343,0.12995986546213417,0.07551043,0.093782331,73.92305487689045,30.253328708759867,80.51935381495908
0.035052417,0.048971596,0.033151875,0.011747390230421756,0.036258784,0.017055932340516233,0.056967799,0.060541404,0.043567506256519895,0.026076716503384487,0.000738164,0.056145365356462924,0.059363518,0.00897165,0.034682496,0.083355281,0.072322507,0.046180657,0.068053432,0.003990828,0.025656174,0.050771598,0.090536101,0.029840810831093093,58.332245690549456,29.596469380022604,66.45251844860664
0.062487985,0.050253418,0.032063123,0.064693745,0.033739766,0.069284783,0.047563527,0.041149414,0.066347557,0.035019425340571494,0.026469548684408397,0.012076673729599727,0.063342435,0.004568458,0.06414346,0.015645996391657906,0.065585932,0.002191079,0.050559932,0.052157248,0.062468129,0.00370672,0.038174524037601215,0.036307121,69.58337904073385,64.64579887109105,66.23622236289239
0.00335312,0.001741777,0.034791275931133465,0.035074947,0.059647737,0.099754122,0.06531743,0.050023537156888814,0.028754611,0.026639792,0.011681336416757703,0.017867717762201595,0.031235782,0.005435057,0.027927806,0.027327469664346477,0.074526731,0.066697163,0.052606714,0.043000208,0.058758116,0.092741643,0.044608777,0.040487129635888394,19.67703123080694,35.505894572065735,66.85293807741385
0.006173745,0.056945328,0.035588454,0.017456776,0.029134812844695386,0.025907148,0.073768344,0.050843548,0.03118061,0.046510355,0.06662874,0.000683277,0.027947249,0.039537531,0.073351511,0.012543139455976139,0.079327131,0.08855465,0.061651550287186066,0.036557796,0.031910837,0.053880076,0.023424966,0.030492424,46.82410725435303,91.96476777315738,66.13580115117131
0.046236605,0.024432450379990287,0.001784555,0.10047402042457142,0.033438992643993116,0.005390092,0.022796249,0.008918698,0.035855128855087494,0.003646791,0.018275031864598328,0.034611457,0.095048675,0.03673207,0.044618973,0.073357462,0.073510524,0.041703116536073365,0.018473742577951764,0.052380774183462854,0.055319493255099106,0.073585598,0.046176879,0.053232621253389546,47.35433935960187,48.08375356013127,31.80502056
0.021166757,0.014829308360381623,0.011582907771026541,0.08439437,0.056431328,0.078768436,0.058149034,0.043988214,0.050450295,0.030614840192664035,0.050889677,0.013620012352544437,0.00192137,0.051452981738745594,0.012440273483658365,0.04576461,0.015963338,0.10881754745670627,0.062493848,0.058027065,0.058813347493828806,0.010683351886008517,0.021948296898596585,0.036788788705735646,62.796667393039684,61.03636088124581,22.33080745426973
0.085744076,0.072766707,0.052418982,0.014729080795880011,0.014997586152996404,0.046119245984727573,0.021930774766167567,0.002317994,0.025453302,0.063420547,0.037576085434241534,0.003036957,0.00975765,0.006337021,0.000648861,0.005703601,0.02553604,0.005600104,0.1331650690323971,0.025318153,0.10693209383672148,0.082844984,0.060109476,0.097535607,21.868425507166975,61.540616168523165,47.52070248284264
0.008767922,4.416833014945574e-05,0.010248455967968388,0.018696122,0.077232335,0.078531357,0.045256184934506935,0.047310948687369465,0.073186178,0.088654681,0.011729664863737346,0.056007384,0.0531773,0.017871334690810998,0.011476841456035919,0.066116514,0.033693287,0.069285785,0.038619142,0.036912696,0.049613192,0.038249878,0.059228231,0.010090396541753564,29.958148511879788,79.95939445971327,70.08700624785601
0.030628889151908048,0.080952362,0.016683228785526936,0.05536825,0.024448442160361045,0.035625052,0.014336503877374005,0.039848225,0.062550409,0.041577349,0.044382994,0.052590135,0.055754141624477525,0.001896434,0.058140949,0.081831883,0.022764311121724355,0.007748353,0.033057892,0.061113275,0.048284564295278186,0.015041533786559189,0.056059116,0.059315705,27.556458244212624,66.30795759334629,15.039226923667393
0.029733428478238694,0.008670141,0.018613995361935767,0.034618668,0.028252167318735144,0.063627763,0.046037079516254624,0.052065145,0.061863467678367964,0.077667842,0.027994310368467862,0.045222554996716034,0.069779862,0.059904357,0.031912166,0.039444755697511866,0.027740782235115197,0.04992844,0.03230539,0.021864946,0.052789028,0.080625143,0.004283022,0.035055544,35.06072760364429,72.32938218814374,80.90420269370296
0.047113172283852596,0.001583113,0.031344254325271964,0.008514153,0.011627588778698923,0.012470509406055496,0.005396255,0.00991672,0.083279217,0.029487638,0.029292336436366723,0.040205442,0.028114092,0.035674098,0.060562662,0.048983812,0.066770459,0.083637296,0.099197474,0.076624406,0.051339307192085924,0.016063373049122285,0.068901691,0.053900929009735095,7.276384534889101,86.61356079021549,29.26875024086474
0.047615761,0.043940295,0.027491994142161535,0.002407497,0.031474413988019055,0.067866452,0.046192531002730915,0.075849632,0.055060953,0.058488625,0.020343771546242694,0.060051978,0.037540688,0.014223575,0.040354727296006886,0.004337666,0.034811152,0.059794327,0.052567131330635945,0.029231016,0.09689002,0.021915486924101838,0.022381219,0.049169087,26.624145032097253,31.557601809543478,52.23700288388075
0.034308282,0.031214828,0.041194241,0.027062051042405607,0.068723003,0.022732238,0.049283453,0.016172474372165995,0.031316868096567786,0.052510299,0.061727205,0.050067650914122366,0.024222221755636264,0.052039777,0.022802160594823085,0.041861115,0.05513577,0.046129542,0.038531954,0.036761393,0.028160555,0.083386423,0.044671766,0.03998473,76.95092022081359,23.874392834180497,69.38471183
0.06263082,0.033692906,0.005662414,0.030015091811111512,0.011684604,0.057354545,0.033413029,0.01901324,0.002237066,0.089160985,0.022083989742778767,0.032679746489085844,0.004582325,0.004671504,0.023549993460729897,0.047816027,0.003039877,0.024573324,0.068100897,0.047039965030747255,0.086727521,0.11991105293076983,0.065857375,0.104501702,5.517326250981192,68.98955658833682,28.026688373194965
0.00528529,0.019656058767854524,0.000115795,0.084330215,0.028828993007542332,0.065254084,0.072257862,0.023708108755665844,0.019748950773631143,0.033170204,0.028157398596786544,0.018700608,0.046359765,0.027165305641762703,0.031471464823492744,0.030425897304898298,0.049127795037831094,0.087614789,0.032193861,0.12804987530998302,0.048848914198950294,0.055545088454308444,0.03517465,0.028809025,37.59204233311037,55.74748837749996,15.947902894722693
0.11506967826040729,0.04442388,0.086067025,0.045685575675012295,0.028127099913369973,0.046507457,0.010682112642190154,0.063940888,0.040574683,0.059175731717092846,0.022408092566659186,0.048443191,0.050117889,0.002404694,0.096648924,0.015954904507523408,0.004363531,0.005958,0.032537721,0.042813764,0.046221902,0.048634407,0.018794152500447685,0.024444696327501993,62.69362705643521,31.04892706467846,53.89024807460707
0.040061763,0.027864252,0.046679554,0.062909734,0.041813389,0.053019016,0.063519883,0.062566889,0.029239252175905603,0.026995955057034674,0.031708246118022185,0.056363563,0.052843338,0.026326809944164083,0.07336682,0.021382699336030517,0.061094951,0.05125727,0.006815592,0.034630714,0.096952783,0.013373853225328183,0.017899265,0.001314408,18.857511960437872,19.96761193488009,41.442905588316854
0.00051381,0.009652347,0.010151394449238287,0.11883486074272953,0.059680101726348266,0.068745141,0.012631260443531574,0.090705971,0.014289112379493974,0.039887175163874515,0.021375844,0.047044489,0.047384044,0.021180367966693026,0.052034674,0.047390196,0.056491399,0.032962299,0.058950387,0.027754719354580716,0.029522297,0.054988207329286234,0.043150423,0.034679479134585044,16.422353984740056,26.74237892736288,46.05247070876739
0.061926683,0.001079289,0.042005150411355816,0.044306205102305464,0.045050560789789786,0.007148945,0.036747893,0.040711901,0.046839045,0.019897220062336744,0.032286183204993726,0.022268617937274755,0.036750990044777034,0.010149075,0.018103805409336503,0.026905304,0.081102378,0.039836313,0.098887717,0.080908649,0.04158113,0.061478978,0.043956704306206296,0.060071263007008484,46.64523168300102,88.31664727600916,46.87613941172947
0.067631409,0.039787705,0.053295001395457384,0.054445620864581344,0.008675239,0.060230543,0.005605205,0.025666893479575105,0.055695192182255694,0.005414619,0.011636345,0.056934370860223356,0.014293532309845274,0.026590383740824675,0.044202478232289726,0.00459424,0.00155547,0.067119363,0.033847206299943984,0.082184962,0.054539881,0.057436148,0.086432391,0.0821858,44.12658046976467,43.87885726736287,42.152065
0.069000343,0.059614137,0.012448124019969408,0.027201604596802903,0.032538758,0.042577704,0.017897528,0.026387166,0.036147648,0.053864763525258985,0.008507551,0.004562077,0.052057386,0.040626742,0.072587529,0.03604765,0.06242443,0.050076617,0.0004623,0.053158665736826226,0.097534807,0.073869377,0.02699189,0.043415201,19.755266811040073,21.65597525663773,43.246324054460516
0.047171035,0.011669834634952652,0.007640109,0.038582868447267375,0.032747892,0.046488887,0.056294708,0.090522801,0.052917708581970806,0.048410530687645316,0.017187987115765146,0.018334270460781992,0.039825711212079326,0.030337727913764864,0.013999501470458245,0.023757409348858248,0.05247001,0.087802981,0.047167165050043085,0.076819908,0.046591319,0.05417113,0.013191947696434371,0.045896556898068354,82.92676715633688,66.5084072,28.677637844993193
0.009607947,0.025564971081393398,0.031319616668962554,0.056059918345524824,0.060162377,0.002229675,0.052616150446099144,0.048714053043249675,0.029275871228869703,0.039182419,0.005628827,0.050129926865065705,0.033735561,0.043113451,0.014939876393580348,0.071651054,0.000188736,0.073826935,0.085493692,0.043493478,0.068826757,0.066471466,0.039466695,0.048300545,14.579497705724325,18.59412997209182,25.567032002115237
0.077805325,0.091685793,0.040535346,0.023033637152726043,0.074667941,0.012025193084873775,0.045555178,0.035830688,0.026160064,0.008031768,0.008528465,0.001275621,0.030447124833978344,0.007955951,0.001109771,0.005783806,0.016398912,0.04944098,0.061437986,0.051607562819024844,0.099769223,0.049049437,0.1020770645995462,0.079787163,77.48152144093133,27.85246501007599,18.38371558567777
0.015732049,0.016087128203493683,0.033855204,0.010974082538482956,0.006414194,0.012014467866411162,0.001126452,0.023714524,0.006378955,0.027830980785927793,0.048656392,0.095712004,0.084176638,0.017099814548548215,0.008438336,0.038436908122676854,0.067964753,0.038618058,0.098296496,0.060898672,0.076813261,0.11520215919268188,0.036398625627510305,0.059159844728895274,53.795053557169915,73.45622946,36.06586010434406
